date,pub_airlines,pub_code,geo_summ,geo_region,type,price,terminal,boarding_area,pax_count
2011-11-30,United Airlines,UA,International,Canada,Deplaned,Full Service,Terminal 3,F,8749
2011-11-30,United Airlines,UA,International,Canada,Enplaned,Full Service,Terminal 3,F,10862
2011-11-30,Southwest Airlines,WN,Domestic,US,Deplaned,Low Fare,Terminal 1,B,122593
2011-11-30,Southwest Airlines,WN,Domestic,US,Enplaned,Low Fare,Terminal 1,B,121729
2011-11-30,Southwest Airlines,WN,Domestic,US,Thru / Transit,Low Fare,Terminal 1,B,163
2011-11-30,Sun Country Airlines,SY,Domestic,US,Deplaned,Low Fare,International,A,3160
2011-11-30,Sun Country Airlines,SY,Domestic,US,Enplaned,Low Fare,International,A,3309
2011-11-30,Swiss International,LX,International,Europe,Deplaned,Full Service,International,G,5338
2011-11-30,Swiss International,LX,International,Europe,Enplaned,Full Service,International,G,5161
2011-11-30,TACA,TA,International,Central America,Deplaned,Full Service,International,A,4819
2011-11-30,TACA,TA,International,Central America,Enplaned,Full Service,International,A,5337
2011-11-30,US Airways,US ,Domestic,US,Deplaned,Full Service,Terminal 1,B,65083
2011-11-30,US Airways,US ,Domestic,US,Enplaned,Full Service,Terminal 1,B,66415
2011-11-30,United Airlines,UA,Domestic,US,Deplaned,Full Service,Terminal 3,F,76188
2011-11-30,United Airlines,UA,Domestic,US,Enplaned,Full Service,Terminal 3,F,78756
2011-11-30,United Airlines,UA,Domestic,US,Deplaned,Full Service,International,G,25207
2011-11-30,United Airlines,UA,Domestic,US,Enplaned,Full Service,International,G,31254
2011-11-30,United Airlines,UA,Domestic,US,Deplaned,Full Service,Terminal 3,E,19779
2011-11-30,United Airlines,UA,Domestic,US,Enplaned,Full Service,Terminal 3,E,19703
2011-11-30,United Airlines,UA,Domestic,US,Thru / Transit,Full Service,Terminal 3,E,280
2011-11-30,United Airlines,UA,Domestic,US,Deplaned,Full Service,Terminal 3,F,375796
2011-11-30,United Airlines,UA,Domestic,US,Enplaned,Full Service,Terminal 3,F,374352
2011-12-31,AirTran Airways,FL,Domestic,US,Deplaned,Low Fare,Terminal 1,B,11950
2011-11-30,United Airlines,UA,Domestic,US,Thru / Transit,Full Service,Terminal 3,F,5324
2011-11-30,United Airlines,UA,International,Asia,Deplaned,Full Service,International,G,56107
2011-11-30,United Airlines,UA,International,Asia,Enplaned,Full Service,International,G,55048
2011-11-30,United Airlines,UA,International,Asia,Thru / Transit,Full Service,International,G,1553
2011-11-30,United Airlines,UA,International,Australia / Oceania,Deplaned,Full Service,International,G,7344
2011-11-30,United Airlines,UA,International,Australia / Oceania,Enplaned,Full Service,International,G,8161
2011-11-30,United Airlines,UA,International,Australia / Oceania,Thru / Transit,Full Service,International,G,338
2011-11-30,United Airlines,UA,International,Canada,Deplaned,Full Service,Terminal 3,F,9605
2011-11-30,United Airlines,UA,International,Canada,Enplaned,Full Service,Terminal 3,F,8987
2011-11-30,United Airlines,UA,International,Canada,Thru / Transit,Full Service,Terminal 3,F,183
2011-11-30,United Airlines,UA,International,Europe,Deplaned,Full Service,International,G,17359
2011-11-30,United Airlines,UA,International,Europe,Enplaned,Full Service,International,G,17709
2011-11-30,United Airlines,UA,International,Europe,Thru / Transit,Full Service,International,G,101
2011-11-30,United Airlines,UA,International,Mexico,Deplaned,Full Service,International,G,13011
2011-11-30,United Airlines,UA,International,Mexico,Enplaned,Full Service,International,G,11700
2011-11-30,United Airlines,UA,International,Mexico,Enplaned,Full Service,Terminal 3,F,4437
2011-11-30,Virgin America,VX,Domestic,US,Deplaned,Full Service,Terminal 2,D,134991
2011-11-30,Virgin America,VX,Domestic,US,Enplaned,Full Service,Terminal 2,D,136432
2011-11-30,Virgin America,VX,International,Mexico,Deplaned,Full Service,International,A,3546
2011-11-30,Virgin America,VX,International,Mexico,Enplaned,Full Service,Terminal 2,D,3382
2011-11-30,Virgin Atlantic,VS,International,Europe,Deplaned,Full Service,International,A,7104
2011-11-30,Virgin Atlantic,VS,International,Europe,Enplaned,Full Service,International,A,8143
2011-12-31,Aeromexico,AM,International,Mexico,Deplaned,Full Service,International,A,3257
2011-12-31,Aeromexico,AM,International,Mexico,Enplaned,Full Service,International,A,5035
2011-12-31,Air Canada,AC,International,Canada,Deplaned,Full Service,International,A,7314
2011-12-31,Air Canada,AC,International,Canada,Enplaned,Full Service,International,A,7113
2011-12-31,Air Canada,AC,International,Canada,Deplaned,Full Service,International,G,10970
2011-12-31,Air Canada,AC,International,Canada,Enplaned,Full Service,International,G,10669
2011-12-31,Air China,CA,International,Asia,Deplaned,Full Service,International,G,7148
2011-12-31,Air China,CA,International,Asia,Enplaned,Full Service,International,G,7484
2011-12-31,Air France,AF,International,Europe,Deplaned,Full Service,International,A,7809
2011-12-31,Air France,AF,International,Europe,Enplaned,Full Service,International,A,7658
2011-12-31,Air New Zealand,NZ,International,Australia / Oceania,Deplaned,Full Service,International,G,9181
2011-12-31,Air New Zealand,NZ,International,Australia / Oceania,Enplaned,Full Service,International,G,8809
2011-12-31,AirTran Airways,FL,Domestic,US,Enplaned,Low Fare,Terminal 1,B,12218
2011-12-31,Alaska Airlines,AS,Domestic,US,Deplaned,Full Service,Terminal 1,B,34248
2011-12-31,Alaska Airlines,AS,Domestic,US,Enplaned,Full Service,Terminal 1,B,34895
2011-12-31,Alaska Airlines,AS,International,Mexico,Deplaned,Full Service,International,A,6966
2011-12-31,Alaska Airlines,AS,International,Mexico,Enplaned,Full Service,Terminal 1,B,7480
2011-12-31,All Nippon Airways,NH,International,Asia,Deplaned,Full Service,International,G,6993
2011-12-31,All Nippon Airways,NH,International,Asia,Enplaned,Full Service,International,G,7381
2011-12-31,American Airlines,AA,Domestic,US,Deplaned,Full Service,Terminal 2,D,116983
2011-12-31,American Airlines,AA,Domestic,US,Enplaned,Full Service,Terminal 2,D,116867
2011-12-31,Asiana Airlines,OZ,International,Asia,Deplaned,Full Service,International,A,6735
2011-12-31,Asiana Airlines,OZ,International,Asia,Enplaned,Full Service,International,A,7649
2011-12-31,British Airways,BA,International,Europe,Deplaned,Full Service,International,A,16402
2011-12-31,British Airways,BA,International,Europe,Enplaned,Full Service,International,A,16860
2011-12-31,Cathay Pacific,CX,International,Asia,Deplaned,Full Service,International,A,18417
2011-12-31,Cathay Pacific,CX,International,Asia,Enplaned,Full Service,International,A,20526
2011-12-31,China Airlines,CI,International,Asia,Deplaned,Full Service,International,A,9056
2011-12-31,China Airlines,CI,International,Asia,Enplaned,Full Service,International,A,10731
2011-12-31,Delta Air Lines,DL,Domestic,US,Deplaned,Full Service,Terminal 1,C,101190
2011-12-31,Delta Air Lines,DL,Domestic,US,Enplaned,Full Service,Terminal 1,C,101735
2011-12-31,Delta Air Lines,DL,International,Asia,Deplaned,Full Service,International,A,4556
2011-12-31,Delta Air Lines,DL,International,Asia,Enplaned,Full Service,International,A,5006
2011-12-31,EVA Airways,BR,International,Asia,Deplaned,Full Service,International,G,10903
2011-12-31,EVA Airways,BR,International,Asia,Enplaned,Full Service,International,G,14260
2011-12-31,Emirates,EK,International,Middle East,Deplaned,Full Service,International,A,5528
2011-12-31,Emirates,EK,International,Middle East,Enplaned,Full Service,International,A,5783
2011-12-31,Emirates,EK,International,Middle East,Deplaned,Full Service,International,G,4232
2011-12-31,Emirates,EK,International,Middle East,Enplaned,Full Service,International,G,4777
2011-12-31,Frontier Airlines,F9,Domestic,US,Deplaned,Low Fare,Terminal 1,C,18397
2011-12-31,Frontier Airlines,F9,Domestic,US,Enplaned,Low Fare,Terminal 1,C,17888
2011-12-31,Hawaiian Airlines,HA,Domestic,US,Deplaned,Full Service,International,A,8279
2011-12-31,Hawaiian Airlines,HA,Domestic,US,Enplaned,Full Service,International,A,8339
2011-12-31,Alaska Airlines,AS,Domestic,US,Deplaned,Full Service,Terminal 1,B,6064
2011-12-31,Alaska Airlines,AS,Domestic,US,Enplaned,Full Service,Terminal 1,B,6547
2011-12-31,Japan Airlines,JL,International,Asia,Deplaned,Full Service,International,A,5411
2011-12-31,Japan Airlines,JL,International,Asia,Enplaned,Full Service,International,A,6281
2011-12-31,JetBlue Airways,B6,Domestic,US,Deplaned,Low Fare,International,A,35100
2011-12-31,JetBlue Airways,B6,Domestic,US,Enplaned,Low Fare,International,A,36172
2011-12-31,KLM Royal Dutch Airlines,KL,International,Europe,Deplaned,Full Service,International,A,5598
2011-12-31,KLM Royal Dutch Airlines,KL,International,Europe,Enplaned,Full Service,International,A,5237
2011-12-31,Korean Air Lines,KE,International,Asia,Deplaned,Full Service,International,A,5573
2011-12-31,Korean Air Lines,KE,International,Asia,Enplaned,Full Service,International,A,6609
2011-12-31,LAN Peru,LP,International,South America,Deplaned,Full Service,International,A,3396
2011-12-31,LAN Peru,LP,International,South America,Enplaned,Full Service,International,A,3400
2011-12-31,Lufthansa German Airlines,LH,International,Europe,Deplaned,Full Service,International,G,15338
2011-12-31,Lufthansa German Airlines,LH,International,Europe,Enplaned,Full Service,International,G,15396
2011-12-31,Philippine Airlines,PR,International,Asia,Deplaned,Full Service,International,A,7768
2011-12-31,Philippine Airlines,PR,International,Asia,Enplaned,Full Service,International,A,10936
2011-12-31,Singapore Airlines,SQ,International,Asia,Deplaned,Full Service,International,G,14783
2011-12-31,Singapore Airlines,SQ,International,Asia,Enplaned,Full Service,International,G,13942
2011-12-31,Delta Air Lines,DL,Domestic,US,Deplaned,Full Service,Terminal 1,C,16509
2011-12-31,Delta Air Lines,DL,Domestic,US,Enplaned,Full Service,Terminal 1,C,17109
2011-12-31,United Airlines,UA,Domestic,US,Deplaned,Full Service,Terminal 3,F,704
2011-12-31,United Airlines,UA,Domestic,US,Enplaned,Full Service,Terminal 3,F,916
2011-12-31,United Airlines,UA,Domestic,US,Deplaned,Full Service,Terminal 3,F,137963
2011-12-31,United Airlines,UA,Domestic,US,Enplaned,Full Service,Terminal 3,F,139690
2011-12-31,United Airlines,UA,International,Canada,Deplaned,Full Service,International,G,2433
2011-12-31,United Airlines,UA,International,Canada,Deplaned,Full Service,Terminal 3,F,10274
2011-12-31,United Airlines,UA,International,Canada,Enplaned,Full Service,Terminal 3,F,11578
2011-12-31,Southwest Airlines,WN,Domestic,US,Deplaned,Low Fare,Terminal 1,B,123874
2011-12-31,Southwest Airlines,WN,Domestic,US,Enplaned,Low Fare,Terminal 1,B,129271
2011-12-31,Southwest Airlines,WN,Domestic,US,Thru / Transit,Low Fare,Terminal 1,B,110
2011-12-31,Sun Country Airlines,SY,Domestic,US,Deplaned,Low Fare,International,A,3451
2011-12-31,Sun Country Airlines,SY,Domestic,US,Enplaned,Low Fare,International,A,3715
2011-12-31,Swiss International,LX,International,Europe,Deplaned,Full Service,International,G,5667
2011-12-31,Swiss International,LX,International,Europe,Enplaned,Full Service,International,G,5433
2011-12-31,TACA,TA,International,Central America,Deplaned,Full Service,International,A,5039
2011-12-31,TACA,TA,International,Central America,Enplaned,Full Service,International,A,6288
2011-12-31,US Airways,US ,Domestic,US,Deplaned,Full Service,Terminal 1,B,62801
2011-12-31,US Airways,US ,Domestic,US,Enplaned,Full Service,Terminal 1,B,62888
2011-12-31,United Airlines,UA,Domestic,US,Deplaned,Full Service,Terminal 3,F,79523
2011-12-31,United Airlines,UA,Domestic,US,Enplaned,Full Service,Terminal 3,F,83654
2011-12-31,United Airlines,UA,Domestic,US,Deplaned,Full Service,International,G,37340
2011-12-31,United Airlines,UA,Domestic,US,Enplaned,Full Service,International,G,43312
2011-12-31,United Airlines,UA,Domestic,US,Deplaned,Full Service,Terminal 3,E,20287
2011-12-31,United Airlines,UA,Domestic,US,Enplaned,Full Service,Terminal 3,E,20333
2011-12-31,United Airlines,UA,Domestic,US,Thru / Transit,Full Service,Terminal 3,E,307
2011-12-31,United Airlines,UA,Domestic,US,Deplaned,Full Service,Terminal 3,F,385450
2011-12-31,United Airlines,UA,Domestic,US,Enplaned,Full Service,Terminal 3,F,386334
2011-12-31,United Airlines,UA,Domestic,US,Thru / Transit,Full Service,Terminal 3,F,5821
2011-12-31,United Airlines,UA,International,Asia,Deplaned,Full Service,International,G,59454
2011-12-31,United Airlines,UA,International,Asia,Enplaned,Full Service,International,G,61952
2011-12-31,United Airlines,UA,International,Asia,Thru / Transit,Full Service,International,G,1868
2011-12-31,United Airlines,UA,International,Australia / Oceania,Deplaned,Full Service,International,G,9410
2011-12-31,United Airlines,UA,International,Australia / Oceania,Enplaned,Full Service,International,G,9563
2011-12-31,United Airlines,UA,International,Australia / Oceania,Thru / Transit,Full Service,International,G,461
2011-12-31,United Airlines,UA,International,Canada,Deplaned,Full Service,Terminal 3,F,10474
2011-12-31,United Airlines,UA,International,Canada,Enplaned,Full Service,Terminal 3,F,10977
2011-12-31,United Airlines,UA,International,Canada,Thru / Transit,Full Service,Terminal 3,F,338
2011-12-31,United Airlines,UA,International,Europe,Deplaned,Full Service,International,G,19305
2011-12-31,United Airlines,UA,International,Europe,Enplaned,Full Service,International,G,19223
2011-12-31,United Airlines,UA,International,Europe,Thru / Transit,Full Service,International,G,221
2011-12-31,United Airlines,UA,International,Mexico,Deplaned,Full Service,International,G,16306
2011-12-31,United Airlines,UA,International,Mexico,Enplaned,Full Service,International,G,16041
2011-12-31,United Airlines,UA,International,Mexico,Thru / Transit,Full Service,International,G,1
2011-12-31,United Airlines,UA,International,Mexico,Enplaned,Full Service,Terminal 3,F,4797
2011-12-31,Virgin America,VX,Domestic,US,Deplaned,Full Service,Terminal 2,D,144841
2011-12-31,Virgin America,VX,Domestic,US,Enplaned,Full Service,Terminal 2,D,148887
2011-12-31,Virgin America,VX,International,Mexico,Deplaned,Full Service,International,A,5701
2011-12-31,Virgin America,VX,International,Mexico,Enplaned,Full Service,Terminal 2,D,7649
2011-12-31,Virgin Atlantic,VS,International,Europe,Deplaned,Full Service,International,A,7920
2011-12-31,Virgin Atlantic,VS,International,Europe,Enplaned,Full Service,International,A,9002
2012-01-31,Aeromexico,AM,International,Mexico,Deplaned,Full Service,International,A,3900
2012-01-31,Aeromexico,AM,International,Mexico,Enplaned,Full Service,International,A,3227
2012-01-31,Air Canada,AC,International,Canada,Deplaned,Full Service,International,A,7501
2012-01-31,Air Canada,AC,International,Canada,Enplaned,Full Service,International,A,7458
2012-01-31,Air Canada,AC,International,Canada,Deplaned,Full Service,International,G,9546
2012-01-31,Air Canada,AC,International,Canada,Enplaned,Full Service,International,G,9491
2012-01-31,Air China,CA,International,Asia,Deplaned,Full Service,International,G,7482
2012-01-31,Air China,CA,International,Asia,Enplaned,Full Service,International,G,6915
2012-01-31,Air France,AF,International,Europe,Deplaned,Full Service,International,A,7366
2012-01-31,Air France,AF,International,Europe,Enplaned,Full Service,International,A,6882
2012-01-31,Air New Zealand,NZ,International,Australia / Oceania,Deplaned,Full Service,International,G,9202
2012-01-31,Air New Zealand,NZ,International,Australia / Oceania,Enplaned,Full Service,International,G,10876
2012-01-31,AirTran Airways,FL,Domestic,US,Deplaned,Low Fare,Terminal 1,B,8735
2012-01-31,AirTran Airways,FL,Domestic,US,Enplaned,Low Fare,Terminal 1,B,8694
2012-01-31,Alaska Airlines,AS,Domestic,US,Deplaned,Full Service,Terminal 1,B,30082
2012-01-31,Alaska Airlines,AS,Domestic,US,Enplaned,Full Service,Terminal 1,B,29404
2012-01-31,Alaska Airlines,AS,International,Mexico,Deplaned,Full Service,International,A,7004
2012-01-31,Alaska Airlines,AS,International,Mexico,Enplaned,Full Service,Terminal 1,B,5858
2012-01-31,All Nippon Airways,NH,International,Asia,Deplaned,Full Service,International,G,7871
2012-01-31,All Nippon Airways,NH,International,Asia,Enplaned,Full Service,International,G,7105
2012-01-31,American Airlines,AA,Domestic,US,Deplaned,Full Service,Terminal 2,D,119287
2012-01-31,American Airlines,AA,Domestic,US,Enplaned,Full Service,Terminal 2,D,110538
2012-01-31,Asiana Airlines,OZ,International,Asia,Deplaned,Full Service,International,A,8278
2012-01-31,Asiana Airlines,OZ,International,Asia,Enplaned,Full Service,International,A,6703
2012-01-31,British Airways,BA,International,Europe,Deplaned,Full Service,International,A,16944
2012-01-31,British Airways,BA,International,Europe,Enplaned,Full Service,International,A,16194
2012-01-31,Cathay Pacific,CX,International,Asia,Deplaned,Full Service,International,A,21222
2012-01-31,Cathay Pacific,CX,International,Asia,Enplaned,Full Service,International,A,18534
2012-01-31,China Airlines,CI,International,Asia,Deplaned,Full Service,International,A,10789
2012-01-31,China Airlines,CI,International,Asia,Enplaned,Full Service,International,A,10400
2012-01-31,Delta Air Lines,DL,Domestic,US,Deplaned,Full Service,Terminal 1,C,90389
2012-01-31,Delta Air Lines,DL,Domestic,US,Enplaned,Full Service,Terminal 1,C,85884
2012-01-31,Delta Air Lines,DL,International,Asia,Deplaned,Full Service,International,A,4925
2012-01-31,Delta Air Lines,DL,International,Asia,Enplaned,Full Service,International,A,4317
2012-01-31,EVA Airways,BR,International,Asia,Deplaned,Full Service,International,G,14107
2012-01-31,EVA Airways,BR,International,Asia,Enplaned,Full Service,International,G,12675
2012-01-31,Emirates,EK,International,Middle East,Deplaned,Full Service,International,A,10499
2012-01-31,Emirates,EK,International,Middle East,Enplaned,Full Service,International,A,9564
2012-01-31,Frontier Airlines,F9,Domestic,US,Deplaned,Low Fare,Terminal 1,C,17222
2012-01-31,Frontier Airlines,F9,Domestic,US,Enplaned,Low Fare,Terminal 1,C,14992
2012-01-31,Hawaiian Airlines,HA,Domestic,US,Deplaned,Full Service,International,A,8686
2012-01-31,Hawaiian Airlines,HA,Domestic,US,Enplaned,Full Service,International,A,7921
2012-01-31,Alaska Airlines,AS,Domestic,US,Deplaned,Full Service,Terminal 1,B,5760
2012-01-31,Alaska Airlines,AS,Domestic,US,Enplaned,Full Service,Terminal 1,B,6497
2012-01-31,Japan Airlines,JL,International,Asia,Deplaned,Full Service,International,A,6499
2012-01-31,Japan Airlines,JL,International,Asia,Enplaned,Full Service,International,A,5591
2012-01-31,JetBlue Airways,B6,Domestic,US,Deplaned,Low Fare,International,A,38137
2012-01-31,JetBlue Airways,B6,Domestic,US,Enplaned,Low Fare,International,A,38921
2012-01-31,KLM Royal Dutch Airlines,KL,International,Europe,Deplaned,Full Service,International,A,5881
2012-01-31,KLM Royal Dutch Airlines,KL,International,Europe,Enplaned,Full Service,International,A,4792
2012-01-31,Korean Air Lines,KE,International,Asia,Deplaned,Full Service,International,A,7053
2012-01-31,Korean Air Lines,KE,International,Asia,Enplaned,Full Service,International,A,6660
2012-01-31,LAN Peru,LP,International,South America,Deplaned,Full Service,International,A,3408
2012-01-31,LAN Peru,LP,International,South America,Enplaned,Full Service,International,A,3070
2012-01-31,Lufthansa German Airlines,LH,International,Europe,Deplaned,Full Service,International,G,17769
2012-01-31,Lufthansa German Airlines,LH,International,Europe,Enplaned,Full Service,International,G,15595
2012-01-31,Philippine Airlines,PR,International,Asia,Deplaned,Full Service,International,A,12126
2012-01-31,Philippine Airlines,PR,International,Asia,Enplaned,Full Service,International,A,10526
2012-01-31,Servisair,,Domestic,US,Deplaned,Low Fare,International,A,77
2012-01-31,Servisair,,Domestic,US,Enplaned,Low Fare,International,A,77
2012-01-31,Singapore Airlines,SQ,International,Asia,Deplaned,Full Service,International,G,14727
2012-01-31,Singapore Airlines,SQ,International,Asia,Enplaned,Full Service,International,G,14944
2012-01-31,Delta Air Lines,DL,Domestic,US,Deplaned,Full Service,Terminal 1,C,18521
2012-01-31,Delta Air Lines,DL,Domestic,US,Enplaned,Full Service,Terminal 1,C,16842
2012-01-31,United Airlines,UA,Domestic,US,Deplaned,Full Service,Terminal 3,F,1211
2012-01-31,United Airlines,UA,Domestic,US,Enplaned,Full Service,Terminal 3,F,877
2012-01-31,United Airlines,UA,Domestic,US,Deplaned,Full Service,Terminal 3,F,122390
2012-01-31,United Airlines,UA,Domestic,US,Enplaned,Full Service,Terminal 3,F,122260
2012-01-31,United Airlines,UA,International,Canada,Deplaned,Full Service,International,G,1486
2012-01-31,United Airlines,UA,International,Canada,Deplaned,Full Service,Terminal 3,F,9308
2012-01-31,United Airlines,UA,International,Canada,Enplaned,Full Service,Terminal 3,F,9998
2012-01-31,Southwest Airlines,WN,Domestic,US,Deplaned,Low Fare,Terminal 1,B,116384
2012-01-31,Southwest Airlines,WN,Domestic,US,Enplaned,Low Fare,Terminal 1,B,111320
2012-01-31,Southwest Airlines,WN,Domestic,US,Thru / Transit,Low Fare,Terminal 1,B,128
2012-01-31,Sun Country Airlines,SY,Domestic,US,Deplaned,Low Fare,International,A,2170
2012-01-31,Sun Country Airlines,SY,Domestic,US,Enplaned,Low Fare,International,A,1936
2012-01-31,Swiss International,LX,International,Europe,Deplaned,Full Service,International,G,5446
2012-01-31,Swiss International,LX,International,Europe,Enplaned,Full Service,International,G,4924
2012-01-31,TACA,TA,International,Central America,Deplaned,Full Service,International,A,5885
2012-01-31,TACA,TA,International,Central America,Enplaned,Full Service,International,A,5384
2012-01-31,US Airways,US ,Domestic,US,Deplaned,Full Service,Terminal 1,B,53668
2012-01-31,US Airways,US ,Domestic,US,Enplaned,Full Service,Terminal 1,B,53245
2012-01-31,United Airlines,UA,Domestic,US,Deplaned,Full Service,Terminal 3,F,70573
2012-01-31,United Airlines,UA,Domestic,US,Enplaned,Full Service,Terminal 3,F,64683
2012-01-31,United Airlines,UA,Domestic,US,Deplaned,Full Service,International,G,35600
2012-01-31,United Airlines,UA,Domestic,US,Enplaned,Full Service,International,G,42358
2012-01-31,United Airlines,UA,Domestic,US,Deplaned,Full Service,Terminal 3,E,19144
2012-01-31,United Airlines,UA,Domestic,US,Enplaned,Full Service,Terminal 3,E,18914
2012-01-31,United Airlines,UA,Domestic,US,Thru / Transit,Full Service,Terminal 3,E,218
2012-01-31,United Airlines,UA,Domestic,US,Deplaned,Full Service,Terminal 3,F,363731
2012-01-31,United Airlines,UA,Domestic,US,Enplaned,Full Service,Terminal 3,F,359377
2012-01-31,United Airlines,UA,Domestic,US,Thru / Transit,Full Service,Terminal 3,F,4137
2012-01-31,United Airlines,UA,International,Asia,Deplaned,Full Service,International,G,64598
2012-01-31,United Airlines,UA,International,Asia,Enplaned,Full Service,International,G,56879
2012-01-31,United Airlines,UA,International,Asia,Thru / Transit,Full Service,International,G,1772
2012-01-31,United Airlines,UA,International,Australia / Oceania,Deplaned,Full Service,International,G,8775
2012-01-31,United Airlines,UA,International,Australia / Oceania,Enplaned,Full Service,International,G,10449
2012-01-31,United Airlines,UA,International,Australia / Oceania,Thru / Transit,Full Service,International,G,465
2012-01-31,United Airlines,UA,International,Canada,Deplaned,Full Service,Terminal 3,F,10349
2012-01-31,United Airlines,UA,International,Canada,Enplaned,Full Service,Terminal 3,F,9625
2012-01-31,United Airlines,UA,International,Canada,Thru / Transit,Full Service,Terminal 3,F,255
2012-01-31,United Airlines,UA,International,Europe,Deplaned,Full Service,International,G,18074
2012-01-31,United Airlines,UA,International,Europe,Enplaned,Full Service,International,G,16469
2012-01-31,United Airlines,UA,International,Europe,Thru / Transit,Full Service,International,G,25
2012-01-31,United Airlines,UA,International,Mexico,Deplaned,Full Service,International,G,21396
2012-01-31,United Airlines,UA,International,Mexico,Enplaned,Full Service,International,G,15313
2012-01-31,United Airlines,UA,International,Mexico,Enplaned,Full Service,Terminal 3,F,3873
2012-01-31,Virgin America,VX,Domestic,US,Deplaned,Full Service,Terminal 2,D,136955
2012-01-31,Virgin America,VX,Domestic,US,Enplaned,Full Service,Terminal 2,D,134033
2012-01-31,Virgin America,VX,International,Mexico,Deplaned,Full Service,International,A,6871
2012-01-31,Virgin America,VX,International,Mexico,Enplaned,Full Service,Terminal 2,D,5144
2012-01-31,Virgin Atlantic,VS,International,Europe,Deplaned,Full Service,International,A,7746
2012-01-31,Virgin Atlantic,VS,International,Europe,Enplaned,Full Service,International,A,7637
2012-02-29,Aeromexico,AM,International,Mexico,Deplaned,Full Service,International,A,2456
2012-02-29,Aeromexico,AM,International,Mexico,Enplaned,Full Service,International,A,2507
2012-02-29,Air Canada,AC,International,Canada,Deplaned,Full Service,International,A,8523
2012-02-29,Air Canada,AC,International,Canada,Enplaned,Full Service,International,A,8090
2012-02-29,Air Canada,AC,International,Canada,Deplaned,Full Service,International,G,8524
2012-02-29,Air Canada,AC,International,Canada,Enplaned,Full Service,International,G,8092
2012-02-29,Air China,CA,International,Asia,Deplaned,Full Service,International,G,5982
2012-02-29,Air China,CA,International,Asia,Enplaned,Full Service,International,G,6173
2012-02-29,Air France,AF,International,Europe,Deplaned,Full Service,International,A,6439
2012-02-29,Air France,AF,International,Europe,Enplaned,Full Service,International,A,6036
2012-02-29,Air New Zealand,NZ,International,Australia / Oceania,Deplaned,Full Service,International,G,6692
2012-02-29,Air New Zealand,NZ,International,Australia / Oceania,Enplaned,Full Service,International,G,8037
2012-02-29,AirTran Airways,FL,Domestic,US,Deplaned,Low Fare,Terminal 1,B,6925
2012-02-29,AirTran Airways,FL,Domestic,US,Enplaned,Low Fare,Terminal 1,B,6883
2012-02-29,Alaska Airlines,AS,Domestic,US,Deplaned,Full Service,Terminal 1,B,28743
2012-02-29,Alaska Airlines,AS,Domestic,US,Enplaned,Full Service,Terminal 1,B,29124
2012-02-29,Alaska Airlines,AS,International,Mexico,Deplaned,Full Service,International,A,5375
2012-02-29,Alaska Airlines,AS,International,Mexico,Enplaned,Full Service,Terminal 1,B,5579
2012-02-29,All Nippon Airways,NH,International,Asia,Deplaned,Full Service,International,G,7097
2012-02-29,All Nippon Airways,NH,International,Asia,Enplaned,Full Service,International,G,6746
2012-02-29,American Airlines,AA,Domestic,US,Deplaned,Full Service,Terminal 2,D,109025
2012-02-29,American Airlines,AA,Domestic,US,Enplaned,Full Service,Terminal 2,D,106868
2012-02-29,Asiana Airlines,OZ,International,Asia,Deplaned,Full Service,International,A,5786
2012-02-29,Asiana Airlines,OZ,International,Asia,Enplaned,Full Service,International,A,6145
2012-02-29,British Airways,BA,International,Europe,Deplaned,Full Service,International,A,14778
2012-02-29,British Airways,BA,International,Europe,Enplaned,Full Service,International,A,13953
2012-02-29,Cathay Pacific,CX,International,Asia,Deplaned,Full Service,International,A,16518
2012-02-29,Cathay Pacific,CX,International,Asia,Enplaned,Full Service,International,A,16688
2012-02-29,China Airlines,CI,International,Asia,Deplaned,Full Service,International,A,8045
2012-02-29,China Airlines,CI,International,Asia,Enplaned,Full Service,International,A,8023
2012-02-29,Delta Air Lines,DL,Domestic,US,Deplaned,Full Service,Terminal 1,C,83726
2012-02-29,Delta Air Lines,DL,Domestic,US,Enplaned,Full Service,Terminal 1,C,80894
2012-02-29,Delta Air Lines,DL,International,Asia,Deplaned,Full Service,International,A,4089
2012-02-29,Delta Air Lines,DL,International,Asia,Enplaned,Full Service,International,A,4026
2012-02-29,EVA Airways,BR,International,Asia,Deplaned,Full Service,International,G,11043
2012-02-29,EVA Airways,BR,International,Asia,Enplaned,Full Service,International,G,10131
2012-02-29,Emirates,EK,International,Middle East,Deplaned,Full Service,International,A,9438
2012-02-29,Emirates,EK,International,Middle East,Enplaned,Full Service,International,A,9267
2012-02-29,Frontier Airlines,F9,Domestic,US,Deplaned,Low Fare,Terminal 1,C,16405
2012-02-29,Frontier Airlines,F9,Domestic,US,Enplaned,Low Fare,Terminal 1,C,14861
2012-02-29,Hawaiian Airlines,HA,Domestic,US,Deplaned,Full Service,International,A,7774
2012-02-29,Hawaiian Airlines,HA,Domestic,US,Enplaned,Full Service,International,A,7576
2012-02-29,Alaska Airlines,AS,Domestic,US,Deplaned,Full Service,Terminal 1,B,5633
2012-02-29,Alaska Airlines,AS,Domestic,US,Enplaned,Full Service,Terminal 1,B,6089
2012-02-29,Japan Airlines,JL,International,Asia,Deplaned,Full Service,International,A,5102
2012-02-29,Japan Airlines,JL,International,Asia,Enplaned,Full Service,International,A,4844
